DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	position	NULL.	NULL..1	NULL..2	time	day	file
NA	NA	47.296117	-122.543432	NA	NA	NA	18.5763	12.04	NA	NA	0	0	0	90843844	0	-1	5.26	"171628.000,4717.7670,N,12232.6059,W"	0	0	0	11/8/2009 17:18	2010_365	309
NA	NA	47.30216	-122.547403	NA	NA	NA	19.3641	12.05	NA	NA	0	0	0	91023911	0	-1	5.28	"171935.000,4718.1296,N,12232.8442,W"	0	0	0	11/8/2009 17:21	2010_365	310
NA	NA	47.307598	-122.553087	NA	NA	NA	22.1395	12.02	NA	NA	0	0	0	91203773	0	-1	5.29	"172225.000,4718.4559,N,12233.1852,W"	0	0	0	11/8/2009 17:24	2010_365	311
NA	NA	47.313992	-122.558548	NA	NA	NA	22.7535	12	NA	NA	0	0	0	91383930	0	-1	5.29	"172537.000,4718.8395,N,12233.5129,W"	0	0	0	11/8/2009 17:27	2010_365	312
NA	NA	47.319938	-122.556633	NA	NA	NA	19.6091	12.01	NA	NA	0	0	0	91564063	0	-1	5.29	"172819.000,4719.1963,N,12233.3980,W"	0	0	0	11/8/2009 17:30	2010_365	313
NA	NA	47.327875	-122.553718	NA	NA	NA	17.8128	11.99	NA	NA	0	0	0	91744123	0	-1	5.3	"173135.000,4719.6725,N,12233.2231,W"	0	0	0	11/8/2009 17:33	2010_365	314
NA	NA	47.335442	-122.549972	NA	NA	NA	19.3628	12	NA	NA	0	0	0	91924458	0	-1	5.3	"173437.000,4720.1265,N,12232.9983,W"	0	0	0	11/8/2009 17:36	2010_365	315
NA	NA	47.342482	-122.546545	NA	NA	NA	19.0047	12.01	NA	NA	0	0	0	92104489	0	-1	5.3	"173719.000,4720.5489,N,12232.7927,W"	0	0	0	11/8/2009 17:39	2010_365	316
NA	NA	47.350373	-122.541897	NA	NA	NA	18.6619	11.98	NA	NA	0	0	0	92284311	0	-1	5.3	"174028.000,4721.0224,N,12232.5138,W"	0	0	0	11/8/2009 17:42	2010_365	317
NA	NA	47.358057	-122.537538	NA	NA	NA	19.0457	12.01	NA	NA	0	0	0	92464605	0	-1	5.3	"174329.000,4721.4834,N,12232.2523,W"	0	0	0	11/8/2009 17:45	2010_365	318
NA	NA	47.365893	-122.533633	NA	NA	NA	19.4235	12.05	NA	NA	0	0	0	92644425	0	-1	5.3	"174629.000,4721.9536,N,12232.0180,W"	0	0	0	11/8/2009 17:48	2010_365	319
NA	NA	47.374063	-122.529408	NA	NA	NA	19.0418	12.03	NA	NA	0	0	0	92824355	0	-1	5.3	"174930.000,4722.4438,N,12231.7645,W"	0	0	0	11/8/2009 17:51	2010_365	320
NA	NA	47.382502	-122.531312	NA	NA	NA	19.1906	12.02	NA	NA	0	0	0	93004815	0	-1	5.3	"175230.000,4722.9501,N,12231.8787,W"	0	0	0	11/8/2009 17:54	2010_365	321
NA	NA	47.390028	-122.535483	NA	NA	NA	19.288	12.04	NA	NA	0	0	0	93184513	0	-1	5.3	"175520.000,4723.4017,N,12232.1290,W"	0	0	0	11/8/2009 17:57	2010_365	322
NA	NA	47.398337	-122.535725	NA	NA	NA	18.8955	12.03	NA	NA	0	0	0	93364786	0	-1	5.3	"175822.000,4723.9002,N,12232.1435,W"	0	0	0	11/8/2009 18:00	2010_365	323
NA	NA	47.406395	-122.532345	NA	NA	NA	19.4494	12.02	NA	NA	0	0	0	93544637	0	-1	5.3	"180117.000,4724.3837,N,12231.9407,W"	0	0	0	11/8/2009 18:03	2010_365	324
NA	NA	47.41397	-122.527547	NA	NA	NA	19.2457	12.04	NA	NA	0	0	0	93724972	0	-1	5.3	"180417.000,4724.8382,N,12231.6528,W"	0	0	0	11/8/2009 18:06	2010_365	325
NA	NA	47.417107	-122.528752	NA	NA	NA	19.2094	12.04	NA	NA	0	0	0	93904929	0	-1	5.3	"180724.000,4725.0264,N,12231.7251,W"	0	0	0	11/8/2009 18:09	2010_365	326
NA	NA	47.416667	-122.528752	NA	NA	NA	18.8974	12.04	NA	NA	0	0	0	94084958	0	-1	5.3	"181000.000,4725.0000,N,12231.7251,W"	0	0	0	11/8/2009 18:12	2010_365	327
NA	NA	47.416437	-122.526923	NA	NA	NA	18.8432	12	NA	NA	0	0	0	94264851	0	-1	5.3	"181321.000,4724.9862,N,12231.6154,W"	0	0	0	11/8/2009 18:15	2010_365	328
NA	NA	47.416518	-122.527112	NA	NA	NA	18.8048	12	NA	NA	0	0	0	94445036	0	-1	5.3	"181633.000,4724.9911,N,12231.6267,W"	0	0	0	11/8/2009 18:18	2010_365	329
NA	NA	47.416498	-122.527107	NA	NA	NA	18.8218	12.05	NA	NA	0	0	0	94625178	0	-1	5.3	"181935.000,4724.9899,N,12231.6264,W"	0	0	0	11/8/2009 18:21	2010_365	330
NA	NA	47.416467	-122.527155	NA	NA	NA	18.9238	12.03	NA	NA	0	0	0	94805061	0	-1	5.3	"182230.000,4724.9880,N,12231.6293,W"	0	0	0	11/8/2009 18:24	2010_365	331
NA	NA	47.416517	-122.527163	NA	NA	NA	18.6529	11.99	NA	NA	0	0	0	94985406	0	-1	5.3	"182535.000,4724.9910,N,12231.6298,W"	0	0	0	11/8/2009 18:27	2010_365	332
NA	NA	47.416267	-122.527112	NA	NA	NA	18.6857	12.06	NA	NA	0	0	0	95165487	0	-1	5.3	"182822.000,4724.9760,N,12231.6267,W"	0	0	0	11/8/2009 18:30	2010_365	333
NA	NA	47.416265	-122.527118	NA	NA	NA	18.5996	12.02	NA	NA	0	0	0	95345381	0	-1	5.3	"183122.000,4724.9759,N,12231.6271,W"	0	0	0	11/8/2009 18:33	2010_365	334
NA	NA	47.416068	-122.527178	NA	NA	NA	19.0521	12.01	NA	NA	0	0	0	95525218	0	-1	5.3	"183426.000,4724.9641,N,12231.6307,W"	0	0	0	11/8/2009 18:36	2010_365	335
NA	NA	47.416087	-122.52722	NA	NA	NA	18.8409	12.05	NA	NA	0	0	0	95705371	0	-1	5.31	"183733.000,4724.9652,N,12231.6332,W"	0	0	0	11/8/2009 18:39	2010_365	336
NA	NA	47.41621	-122.527238	NA	NA	NA	19.1095	12.05	NA	NA	0	0	0	95885537	0	-1	5.31	"184038.000,4724.9726,N,12231.6343,W"	0	0	0	11/8/2009 18:42	2010_365	337
NA	NA	47.41626	-122.527288	NA	NA	NA	18.7843	12.01	NA	NA	0	0	0	96065365	0	-1	5.31	"184333.000,4724.9756,N,12231.6373,W"	0	0	0	11/8/2009 18:45	2010_365	338
NA	NA	47.416333	-122.527167	NA	NA	NA	18.6696	12.05	NA	NA	0	0	0	96294655	0	-1	5.31	"184728.000,4724.9800,N,12231.6300,W"	0	0	0	11/8/2009 18:49	2010_365	339
NA	NA	47.416443	-122.52707	NA	NA	NA	18.9478	12.08	NA	NA	0	0	0	96474885	0	-1	5.31	"185012.000,4724.9866,N,12231.6242,W"	0	0	0	11/8/2009 18:52	2010_365	340
NA	NA	47.416458	-122.526993	NA	NA	NA	18.6103	12.03	NA	NA	0	0	0	96655188	0	-1	5.31	"185312.000,4724.9875,N,12231.6196,W"	0	0	0	11/8/2009 18:55	2010_365	341
NA	NA	47.416505	-122.526993	NA	NA	NA	18.7978	12.01	NA	NA	0	0	0	96835046	0	-1	5.31	"185619.000,4724.9903,N,12231.6196,W"	0	0	0	11/8/2009 18:58	2010_365	342
NA	NA	47.416462	-122.527238	NA	NA	NA	19.0796	12.04	NA	NA	0	0	0	97015008	0	-1	5.31	"185923.000,4724.9877,N,12231.6343,W"	0	0	0	11/8/2009 19:01	2010_365	343
NA	NA	47.416478	-122.526987	NA	NA	NA	18.5343	12.04	NA	NA	0	0	0	97195335	0	-1	5.31	"190204.000,4724.9887,N,12231.6192,W"	0	0	0	11/8/2009 19:04	2010_365	344
NA	NA	47.416467	-122.527	NA	NA	NA	18.8054	12.04	NA	NA	0	0	0	97375092	0	-1	5.31	"190527.000,4724.9880,N,12231.6200,W"	0	0	0	11/8/2009 19:07	2010_365	345
NA	NA	47.41646	-122.527012	NA	NA	NA	18.7131	12.03	NA	NA	0	0	0	97555361	0	-1	5.31	"190823.000,4724.9876,N,12231.6207,W"	0	0	0	11/8/2009 19:10	2010_365	346
NA	NA	47.416467	-122.52688	NA	NA	NA	18.4721	12.02	NA	NA	0	0	0	97735514	0	-1	5.31	"191110.000,4724.9880,N,12231.6128,W"	0	0	0	11/8/2009 19:13	2010_365	347
NA	NA	47.416478	-122.52696	NA	NA	NA	40.177	12	NA	NA	0	0	0	97915215	0	-1	5.31	"191419.000,4724.9887,N,12231.6176,W"	0	0	0	11/8/2009 19:16	2010_365	348
NA	NA	47.416502	-122.526985	NA	NA	NA	20.6527	12.01	NA	NA	0	0	0	98095613	0	-1	5.31	"191727.000,4724.9901,N,12231.6191,W"	0	0	0	11/8/2009 19:19	2010_365	349
NA	NA	47.41647	-122.527112	NA	NA	NA	20.0986	12.02	NA	NA	0	0	0	98275261	0	-1	5.31	"192022.000,4724.9882,N,12231.6267,W"	0	0	0	11/8/2009 19:22	2010_365	350
NA	NA	47.416497	-122.526948	NA	NA	NA	20.9869	12.01	NA	NA	0	0	0	98455193	0	-1	5.31	"192310.000,4724.9898,N,12231.6169,W"	0	0	0	11/8/2009 19:25	2010_365	351
NA	NA	47.416488	-122.527127	NA	NA	NA	20.1873	12.02	NA	NA	0	0	0	98635347	0	-1	5.31	"192628.000,4724.9893,N,12231.6276,W"	0	0	0	11/8/2009 19:28	2010_365	352
NA	NA	47.41671	-122.52688	NA	NA	NA	20.1086	12.02	NA	NA	0	0	0	98815823	0	-1	5.31	"192910.000,4725.0026,N,12231.6128,W"	0	0	0	11/8/2009 19:31	2010_365	353
NA	NA	47.420763	-122.525667	NA	NA	NA	19.7367	12.04	NA	NA	0	0	0	98995449	0	-1	5.31	"193216.000,4725.2458,N,12231.5400,W"	0	0	0	11/8/2009 19:34	2010_365	354
NA	NA	47.42771	-122.523495	NA	NA	NA	46.0453	12.03	NA	NA	0	0	0	99175733	0	-1	5.31	"193520.000,4725.6626,N,12231.4097,W"	0	0	0	11/8/2009 19:37	2010_365	355
NA	NA	47.436135	-122.52036	NA	NA	NA	20.0544	12.02	NA	NA	0	0	0	99355844	0	-1	5.31	"193824.000,4726.1681,N,12231.2216,W"	0	0	0	11/8/2009 19:40	2010_365	356
NA	NA	47.444787	-122.517498	NA	NA	NA	19.5128	12.01	NA	NA	0	0	0	99536065	0	-1	5.31	"194125.000,4726.6872,N,12231.0499,W"	0	0	0	11/8/2009 19:43	2010_365	357
NA	NA	47.455205	-122.514442	NA	NA	NA	19.4531	12.05	NA	NA	0	0	0	99715917	0	-1	5.31	"194421.000,4727.3123,N,12230.8665,W"	0	0	0	11/8/2009 19:46	2010_365	358
NA	NA	47.466575	-122.510065	NA	NA	NA	19.3902	12.01	NA	NA	0	0	0	99895624	0	-1	5.31	"194725.000,4727.9945,N,12230.6039,W"	0	0	0	11/8/2009 19:49	2010_365	359
NA	NA	47.477245	-122.50435	NA	NA	NA	19.8448	12.06	NA	NA	0	0	0	100075989	0	-1	5.31	"195023.000,4728.6347,N,12230.2610,W"	0	0	0	11/8/2009 19:52	2010_365	360
NA	NA	47.487488	-122.497538	NA	NA	NA	19.1073	12.04	NA	NA	0	0	0	100255770	0	-1	5.31	"195324.000,4729.2493,N,12229.8523,W"	0	0	0	11/8/2009 19:55	2010_365	361
NA	NA	47.497618	-122.490552	NA	NA	NA	19.321	12.01	NA	NA	0	0	0	100435740	0	-1	5.31	"195625.000,4729.8571,N,12229.4331,W"	0	0	0	11/8/2009 19:58	2010_365	362
NA	NA	47.507758	-122.483967	NA	NA	NA	19.4286	12.06	NA	NA	0	0	0	100616088	0	-1	5.31	"195925.000,4730.4655,N,12229.0380,W"	0	0	0	11/8/2009 20:01	2010_365	363
NA	NA	47.517282	-122.47736	NA	NA	NA	18.839	12.01	NA	NA	0	0	0	100796129	0	-1	5.31	"200216.000,4731.0369,N,12228.6416,W"	0	0	0	11/8/2009 20:04	2010_365	364
NA	NA	47.527987	-122.470062	NA	NA	NA	19.4919	12.03	NA	NA	0	0	0	100976191	0	-1	5.31	"200525.000,4731.6792,N,12228.2037,W"	0	0	0	11/8/2009 20:07	2010_365	365
NA	NA	47.537398	-122.46377	NA	NA	NA	18.7268	12.05	NA	NA	0	0	0	101156492	0	-1	5.31	"200828.000,4732.2439,N,12227.8262,W"	0	0	0	11/8/2009 20:10	2010_365	366
NA	NA	47.546588	-122.457697	NA	NA	NA	18.9396	12.04	NA	NA	0	0	0	101336179	0	-1	5.31	"201115.000,4732.7953,N,12227.4618,W"	0	0	0	11/8/2009 20:13	2010_365	367
NA	NA	47.555638	-122.447575	NA	NA	NA	19.1428	12	NA	NA	0	0	0	101516512	0	-1	5.31	"201426.000,4733.3383,N,12226.8545,W"	0	0	0	11/8/2009 20:16	2010_365	368
NA	NA	47.56531	-122.440413	NA	NA	NA	18.9887	12.02	NA	NA	0	0	0	101696542	0	-1	5.31	"201728.000,4733.9186,N,12226.4248,W"	0	0	0	11/8/2009 20:19	2010_365	369
NA	NA	47.575675	-122.437283	NA	NA	NA	18.4679	12.03	NA	NA	0	0	0	101876428	0	-1	5.31	"202028.000,4734.5405,N,12226.2370,W"	0	0	0	11/8/2009 20:22	2010_365	370
NA	NA	47.585433	-122.438283	NA	NA	NA	18.4899	12.02	NA	NA	0	0	0	102056290	0	-1	5.31	"202313.000,4735.1260,N,12226.2970,W"	0	0	0	11/8/2009 20:25	2010_365	371
NA	NA	47.597183	-122.440133	NA	NA	NA	18.058	12.05	NA	NA	0	0	0	102236442	0	-1	5.31	"202626.000,4735.8310,N,12226.4080,W"	0	0	0	11/8/2009 20:28	2010_365	372
NA	NA	47.608338	-122.44187	NA	NA	NA	18.0944	12.01	NA	NA	0	0	0	102416532	0	-1	5.31	"202928.000,4736.5003,N,12226.5122,W"	0	0	0	11/8/2009 20:31	2010_365	373
NA	NA	47.618478	-122.442845	NA	NA	NA	17.7061	12.04	NA	NA	0	0	0	102596598	0	-1	5.31	"203217.000,4737.1087,N,12226.5707,W"	0	0	0	11/8/2009 20:34	2010_365	374
NA	NA	47.629893	-122.444603	NA	NA	NA	17.7225	11.98	NA	NA	0	0	0	102776637	0	-1	5.31	"203525.000,4737.7936,N,12226.6762,W"	0	0	0	11/8/2009 20:37	2010_365	375
NA	NA	47.64061	-122.44632	NA	NA	NA	18.2024	12.01	NA	NA	0	0	0	102956728	0	-1	5.31	"203825.000,4738.4366,N,12226.7792,W"	0	0	0	11/8/2009 20:40	2010_365	376
NA	NA	47.651017	-122.448053	NA	NA	NA	18.0313	12.06	NA	NA	0	0	0	103136817	0	-1	5.31	"204115.000,4739.0610,N,12226.8832,W"	0	0	0	11/8/2009 20:43	2010_365	377
NA	NA	47.662238	-122.4498	NA	NA	NA	17.9408	12.03	NA	NA	0	0	0	103316650	0	-1	5.31	"204415.000,4739.7343,N,12226.9880,W"	0	0	0	11/8/2009 20:46	2010_365	378
NA	NA	47.674172	-122.44814	NA	NA	NA	18.2665	12.03	NA	NA	0	0	0	103496717	0	-1	5.31	"204724.000,4740.4503,N,12226.8884,W"	0	0	0	11/8/2009 20:49	2010_365	379
NA	NA	47.685382	-122.445275	NA	NA	NA	20.2282	12.02	NA	NA	0	0	0	103677239	0	-1	5.31	"205024.000,4741.1229,N,12226.7165,W"	0	0	0	11/8/2009 20:52	2010_365	380
NA	NA	47.695517	-122.44251	NA	NA	NA	18.6865	12.04	NA	NA	0	0	0	103856975	0	-1	5.31	"205308.000,4741.7310,N,12226.5506,W"	0	0	0	11/8/2009 20:55	2010_365	381
NA	NA	47.706897	-122.439457	NA	NA	NA	18.7865	12	NA	NA	0	0	0	104036866	0	-1	5.31	"205612.000,4742.4138,N,12226.3674,W"	0	0	0	11/8/2009 20:58	2010_365	382
NA	NA	47.718648	-122.43587	NA	NA	NA	18.7334	12.02	NA	NA	0	0	0	104216927	0	-1	5.31	"205924.000,4743.1189,N,12226.1522,W"	0	0	0	11/8/2009 21:01	2010_365	383
NA	NA	47.7298	-122.432523	NA	NA	NA	18.4768	12.04	NA	NA	0	0	0	104396894	0	-1	5.31	"210225.000,4743.7880,N,12225.9514,W"	0	0	0	11/8/2009 21:04	2010_365	384
NA	NA	47.741257	-122.428898	NA	NA	NA	18.0515	12.07	NA	NA	0	0	0	104577250	0	-1	5.31	"210530.000,4744.4754,N,12225.7339,W"	0	0	0	11/8/2009 21:07	2010_365	385
NA	NA	47.75131	-122.425745	NA	NA	NA	17.7217	12.02	NA	NA	0	0	0	104757341	0	-1	5.31	"210811.000,4745.0786,N,12225.5447,W"	0	0	0	11/8/2009 21:10	2010_365	386
NA	NA	47.762925	-122.423162	NA	NA	NA	17.8764	12.03	NA	NA	0	0	0	104937169	0	-1	5.31	"211117.000,4745.7755,N,12225.3897,W"	0	0	0	11/8/2009 21:13	2010_365	387
NA	NA	47.775015	-122.422335	NA	NA	NA	17.8762	12.03	NA	NA	0	0	0	105117425	0	-1	5.31	"211426.000,4746.5009,N,12225.3401,W"	0	0	0	11/8/2009 21:16	2010_365	388
NA	NA	47.78641	-122.421498	NA	NA	NA	17.7502	12.04	NA	NA	0	0	0	105297226	0	-1	5.31	"211728.000,4747.1846,N,12225.2899,W"	0	0	0	11/8/2009 21:19	2010_365	389
NA	NA	47.797247	-122.418488	NA	NA	NA	17.5801	12.02	NA	NA	0	0	0	105477359	0	-1	5.31	"212024.000,4747.8348,N,12225.1093,W"	0	0	0	11/8/2009 21:22	2010_365	390
NA	NA	47.807765	-122.41479	NA	NA	NA	17.7667	12.03	NA	NA	0	0	0	105657509	0	-1	5.31	"212315.000,4748.4659,N,12224.8874,W"	0	0	0	11/8/2009 21:25	2010_365	391
NA	NA	47.819033	-122.408375	NA	NA	NA	17.6591	12.03	NA	NA	0	0	0	105837587	0	-1	5.31	"212625.000,4749.1420,N,12224.5025,W"	0	0	0	11/8/2009 21:28	2010_365	392
NA	NA	47.829895	-122.401717	NA	NA	NA	17.556	12.05	NA	NA	0	0	0	106017883	0	-1	5.31	"212929.000,4749.7937,N,12224.1030,W"	0	0	0	11/8/2009 21:31	2010_365	393
NA	NA	47.839375	-122.395413	NA	NA	NA	17.437	12.02	NA	NA	0	0	0	106197876	0	-1	5.31	"213213.000,4750.3625,N,12223.7248,W"	0	0	0	11/8/2009 21:34	2010_365	394
NA	NA	47.850192	-122.388013	NA	NA	NA	17.6914	12.03	NA	NA	0	0	0	106377869	0	-1	5.31	"213526.000,4751.0115,N,12223.2808,W"	0	0	0	11/8/2009 21:37	2010_365	395
NA	NA	47.85896	-122.38256	NA	NA	NA	17.4588	12.06	NA	NA	0	0	0	106557726	0	-1	5.31	"213805.000,4751.5376,N,12222.9536,W"	0	0	0	11/8/2009 21:40	2010_365	396
NA	NA	47.868597	-122.376617	NA	NA	NA	17.4857	12.02	NA	NA	0	0	0	106738275	0	-1	5.31	"214115.000,4752.1158,N,12222.5970,W"	0	0	0	11/8/2009 21:43	2010_365	397
NA	NA	47.877868	-122.370815	NA	NA	NA	17.8687	12.05	NA	NA	0	0	0	106918246	0	-1	5.31	"214422.000,4752.6721,N,12222.2489,W"	0	0	0	11/8/2009 21:46	2010_365	398
NA	NA	47.88318	-122.36753	NA	NA	NA	19.0465	12.01	NA	NA	0	0	0	107098112	0	-1	5.31	"214727.000,4752.9908,N,12222.0518,W"	0	0	0	11/8/2009 21:49	2010_365	399
NA	NA	47.882722	-122.367357	NA	NA	NA	21.8253	12.04	NA	NA	0	0	0	107277830	0	-1	5.31	"215017.000,4752.9633,N,12222.0414,W"	0	0	0	11/8/2009 21:52	2010_365	400
NA	NA	47.882783	-122.368815	NA	NA	NA	22.0428	12.02	NA	NA	0	0	0	107458587	0	-1	5.31	"215325.000,4752.9670,N,12222.1289,W"	0	0	0	11/8/2009 21:55	2010_365	401
NA	NA	47.883375	-122.367777	NA	NA	NA	23.4333	12.01	NA	NA	0	0	0	107637827	0	-1	5.31	"215629.000,4753.0025,N,12222.0666,W"	0	0	0	11/8/2009 21:58	2010_365	402
NA	NA	47.883495	-122.367855	NA	NA	NA	23.4153	12.02	NA	NA	0	0	0	107818348	0	-1	5.31	"215911.000,4753.0097,N,12222.0713,W"	0	0	0	11/8/2009 22:01	2010_365	403
NA	NA	47.883783	-122.367633	NA	NA	NA	24.0579	12.03	NA	NA	0	0	0	107998315	0	-1	5.31	"220218.000,4753.0270,N,12222.0580,W"	0	0	0	11/8/2009 22:04	2010_365	404
NA	NA	47.88377	-122.367592	NA	NA	NA	23.8687	12.02	NA	NA	0	0	0	108178070	0	-1	5.31	"220522.000,4753.0262,N,12222.0555,W"	0	0	0	11/8/2009 22:07	2010_365	405
NA	NA	47.883758	-122.367982	NA	NA	NA	23.3206	12.03	NA	NA	0	0	0	108358834	0	-1	5.31	"220808.000,4753.0255,N,12222.0789,W"	0	0	0	11/8/2009 22:10	2010_365	406
NA	NA	47.883743	-122.367927	NA	NA	NA	23.8808	11.97	NA	NA	0	0	0	108538390	0	-1	5.31	"221129.000,4753.0246,N,12222.0756,W"	0	0	0	11/8/2009 22:13	2010_365	407
NA	NA	47.88378	-122.367843	NA	NA	NA	24.7363	12.04	NA	NA	0	0	0	108718582	0	-1	5.31	"221415.000,4753.0268,N,12222.0706,W"	0	0	0	11/8/2009 22:16	2010_365	408
NA	NA	47.88374	-122.367873	NA	NA	NA	25.2193	12.03	NA	NA	0	0	0	108898734	0	-1	5.31	"221727.000,4753.0244,N,12222.0724,W"	0	0	0	11/8/2009 22:19	2010_365	409
NA	NA	47.883758	-122.368	NA	NA	NA	25.3244	12	NA	NA	0	0	0	109078845	0	-1	5.31	"222018.000,4753.0255,N,12222.0800,W"	0	0	0	11/8/2009 22:22	2010_365	410
NA	NA	47.88365	-122.368088	NA	NA	NA	24.9589	12.02	NA	NA	0	0	0	109259484	0	-1	5.31	"222322.000,4753.0190,N,12222.0853,W"	0	0	0	11/8/2009 22:25	2010_365	411
NA	NA	47.883688	-122.368097	NA	NA	NA	24.5304	12.07	NA	NA	0	0	0	109439397	0	-1	5.31	"222610.000,4753.0213,N,12222.0858,W"	0	0	0	11/8/2009 22:28	2010_365	412
NA	NA	47.883653	-122.36816	NA	NA	NA	26.0699	12.07	NA	NA	0	0	0	109619271	0	-1	5.31	"222923.000,4753.0192,N,12222.0896,W"	0	0	0	11/8/2009 22:31	2010_365	413
NA	NA	47.883712	-122.36813	NA	NA	NA	25.3103	11.99	NA	NA	0	0	0	109799299	0	-1	5.31	"223230.000,4753.0227,N,12222.0878,W"	0	0	0	11/8/2009 22:34	2010_365	414
NA	NA	47.883627	-122.368105	NA	NA	NA	25.6543	12.01	NA	NA	0	0	0	109979188	0	-1	5.31	"223518.000,4753.0176,N,12222.0863,W"	0	0	0	11/8/2009 22:37	2010_365	415
NA	NA	47.883673	-122.368148	NA	NA	NA	25.6484	12.02	NA	NA	0	0	0	110158845	0	-1	5.31	"223827.000,4753.0204,N,12222.0889,W"	0	0	0	11/8/2009 22:40	2010_365	416
NA	NA	47.883613	-122.368158	NA	NA	NA	25.9447	12.01	NA	NA	0	0	0	110339234	0	-1	5.31	"224110.000,4753.0168,N,12222.0895,W"	0	0	0	11/8/2009 22:43	2010_365	417
NA	NA	47.883648	-122.36817	NA	NA	NA	24.6258	12.03	NA	NA	0	0	0	110518696	0	-1	5.31	"224415.000,4753.0189,N,12222.0902,W"	0	0	0	11/8/2009 22:46	2010_365	418
NA	NA	47.883623	-122.368185	NA	NA	NA	25.4334	12	NA	NA	0	0	0	110699403	0	-1	5.31	"224723.000,4753.0174,N,12222.0911,W"	0	0	0	11/8/2009 22:49	2010_365	419
NA	NA	47.883657	-122.368138	NA	NA	NA	23.961	12.03	NA	NA	0	0	0	110878495	0	-1	5.31	"225019.000,4753.0194,N,12222.0883,W"	0	0	0	11/8/2009 22:52	2010_365	420
NA	NA	47.883607	-122.368223	NA	NA	NA	24.9683	12.04	NA	NA	0	0	0	111059514	0	-1	5.31	"225316.000,4753.0164,N,12222.0934,W"	0	0	0	11/8/2009 22:55	2010_365	421
NA	NA	47.883595	-122.368257	NA	NA	NA	23.8287	12.09	NA	NA	0	0	0	111238837	0	-1	5.31	"225629.000,4753.0157,N,12222.0954,W"	0	0	0	11/8/2009 22:58	2010_365	422
NA	NA	47.88385	-122.367837	NA	NA	NA	24.7495	12.05	NA	NA	0	0	0	111419312	0	-1	5.31	"225927.000,4753.0310,N,12222.0702,W"	0	0	0	11/8/2009 23:01	2010_365	423
NA	NA	47.883232	-122.36792	NA	NA	NA	24.9123	12.05	NA	NA	0	0	0	111599275	0	-1	5.31	"230218.000,4752.9939,N,12222.0752,W"	0	0	0	11/8/2009 23:04	2010_365	424
NA	NA	47.881037	-122.37106	NA	NA	NA	24.859	11.99	NA	NA	0	0	0	111779305	0	-1	5.31	"230520.000,4752.8622,N,12222.2636,W"	0	0	0	11/8/2009 23:07	2010_365	425
NA	NA	47.8801	-122.391278	NA	NA	NA	26.9479	11.57	NA	NA	5.1177	0.645	0.426	112070923	0	-1	5.31	"231022.000,4752.8060,N,12223.4767,W"	0	0	0	11/8/2009 23:12	2010_365	426
NA	NA	47.880047	-122.40654	NA	NA	NA	20.7346	12	NA	NA	0	0	0	112250981	0	-1	5.31	"231307.000,4752.8028,N,12224.3924,W"	0	0	0	11/8/2009 23:15	2010_365	426
NA	NA	47.88313	-122.423055	NA	NA	NA	19.1739	12.05	NA	NA	0	0	0	112431416	0	-1	5.31	"231614.000,4752.9878,N,12225.3833,W"	0	0	0	11/8/2009 23:18	2010_365	427
NA	NA	47.886552	-122.439383	NA	NA	NA	18.4667	12.02	NA	NA	0	0	0	112611301	0	-1	5.31	"231918.000,4753.1931,N,12226.3630,W"	0	0	0	11/8/2009 23:21	2010_365	428
NA	NA	47.893103	-122.45212	NA	NA	NA	20.0408	12.02	NA	NA	0	0	0	112791423	0	-1	5.31	"232212.000,4753.5862,N,12227.1272,W"	0	0	0	11/8/2009 23:24	2010_365	429
NA	NA	47.90214	-122.463672	NA	NA	NA	19.3263	12.04	NA	NA	0	0	0	112971555	0	-1	5.31	"232516.000,4754.1284,N,12227.8203,W"	0	0	0	11/8/2009 23:27	2010_365	430
NA	NA	47.911937	-122.47376	NA	NA	NA	19.0281	12.06	NA	NA	0	0	0	113151347	0	-1	5.31	"232818.000,4754.7162,N,12228.4256,W"	0	0	0	11/8/2009 23:30	2010_365	431
NA	NA	47.922347	-122.482485	NA	NA	NA	18.7371	12.05	NA	NA	0	0	0	113331510	0	-1	5.31	"233123.000,4755.3408,N,12228.9491,W"	0	0	0	11/8/2009 23:33	2010_365	432
NA	NA	47.931032	-122.493837	NA	NA	NA	18.3653	12.04	NA	NA	0	0	0	113511536	0	-1	5.31	"233420.000,4755.8619,N,12229.6302,W"	0	0	0	11/8/2009 23:36	2010_365	433
NA	NA	47.9375	-122.508333	NA	NA	NA	18.6823	12.03	NA	NA	0	0	0	113691810	0	-1	5.31	"233724.000,4756.2500,N,12230.5000,W"	0	0	0	11/8/2009 23:39	2010_365	434
NA	NA	47.943153	-122.520077	NA	NA	NA	18.957	12.05	NA	NA	0	0	0	113871467	0	-1	5.31	"234010.000,4756.5892,N,12231.2046,W"	0	0	0	11/8/2009 23:42	2010_365	435
NA	NA	47.949835	-122.534312	NA	NA	NA	18.9839	12.03	NA	NA	0	0	0	114051922	0	-1	5.31	"234321.000,4756.9901,N,12232.0587,W"	0	0	0	11/8/2009 23:45	2010_365	436
